,tags,counts,Percentile Rank
1928,compressed air engine,3,0.19015151515151515
1929,plane,3,0.19015151515151515
1930,wing,3,0.19015151515151515
1931,bottle,3,0.19015151515151515
1932,Homemade,3,0.19015151515151515
1933,fly,18,0.9170995670995671
1934,flying,3,0.19015151515151515
1935,air hogs,3,0.19015151515151515
1936,cocktail,2,0.10313852813852814
1937,precise,2,0.10313852813852814
1938,cell,2,0.10313852813852814
1939,strain,2,0.10313852813852814
1940,gauge,2,0.10313852813852814
1941,HX711,2,0.10313852813852814
1942,liquid,2,0.10313852813852814
1943,beverage,2,0.10313852813852814
1944,crude,2,0.10313852813852814
1945,prototype,29,0.9630952380952381
1946,L298,2,0.10313852813852814
1947,l298,2,0.10313852813852814
1948,i2c,2,0.10313852813852814
1949,rotary,2,0.10313852813852814
1950,encoder,2,0.10313852813852814
1951,silicone,10,0.7248917748917749
1952,woodworking,2,0.10313852813852814
1953,wood,22,0.9377705627705628
1954,enclosure,2,0.10313852813852814
1955,construction,2,0.10313852813852814
1956,measure,2,0.10313852813852814
1957,ml,2,0.10313852813852814
1958,puzzle,3,0.19015151515151515
1959,puzzle box,3,0.19015151515151515
1960,wooden puzzle box,3,0.19015151515151515
1961,laser puzzle,3,0.19015151515151515
1962,custom box,3,0.19015151515151515
1963,puzzle gears,3,0.19015151515151515
1964,arduino puzzle,3,0.19015151515151515
1965,tadashi,12,0.7867965367965368
1966,square,12,0.7867965367965368
1967,round,12,0.7867965367965368
1968,hole,12,0.7867965367965368
1969,self-driving car,10,0.7248917748917749
1970,self-driving,15,0.8711038961038962
1971,autonomous,19,0.9208874458874459
1972,driverless,10,0.7248917748917749
1973,cars,22,0.9377705627705628
1974,vehicle,10,0.7248917748917749
1975,immersive,10,0.7248917748917749
1976,360 video,10,0.7248917748917749
1977,how it works,10,0.7248917748917749
1978,waymo,10,0.7248917748917749
1979,google,100,0.9980519480519481
1980,google car,10,0.7248917748917749
1981,dianna cowren,7,0.5646103896103896
1982,physics girl,15,0.8711038961038962
1983,cereal spoon,7,0.5646103896103896
1984,cereal,7,0.5646103896103896
1985,spoon,7,0.5646103896103896
1986,milk,21,0.9327922077922078
1987,soggy,7,0.5646103896103896
1988,laser time,7,0.5646103896103896
1989,peristaltic pump,7,0.5646103896103896
1990,cereal machine,7,0.5646103896103896
1991,cereal robot,7,0.5646103896103896
1992,breakfast robot,7,0.5646103896103896
1993,breakfast,7,0.5646103896103896
1994,milk spoon,7,0.5646103896103896
1995,coins,15,0.8711038961038962
1996,hexagon,15,0.8711038961038962
1997,dudeney,15,0.8711038961038962
1998,Google I/O 2018,15,0.8711038961038962
1999,Google I/O 2018 day 1,1,0.03484848484848485
2000,Google IO amphitheatre,1,0.03484848484848485
2001,Google I/O 2018 livestream,15,0.8711038961038962
2002,Google I/O livestream,15,0.8711038961038962
2003,Google I/O,15,0.8711038961038962
2004,Google IO,15,0.8711038961038962
2005,I/O,15,0.8711038961038962
2006,io18,26,0.9536796536796537
2007,io 18,15,0.8711038961038962
2008,#io18,15,0.8711038961038962
2009,IO,15,0.8711038961038962
2010,google livestream,15,0.8711038961038962
2011,IO Google,15,0.8711038961038962
2012,google products,3,0.19015151515151515
2013,google platforms,3,0.19015151515151515
2014,web development news,3,0.19015151515151515
2015,android developer news,3,0.19015151515151515
2016,web developer,3,0.19015151515151515
2017,developer update,3,0.19015151515151515
2018,Google conference,3,0.19015151515151515
2019,android developer,3,0.19015151515151515
2020,I o,3,0.19015151515151515
2021,google I o,3,0.19015151515151515
2022,developer news,3,0.19015151515151515
2023,developer event,3,0.19015151515151515
2024,developers,12,0.7867965367965368
2025,google developers,3,0.19015151515151515
2026,shoreline amphitheatre,1,0.03484848484848485
2027,William Osman,8,0.6358225108225108
2028,car hack,8,0.6358225108225108
2029,fun car,15,0.8711038961038962
2030,weird car,15,0.8711038961038962
2031,citi car,8,0.6358225108225108
2032,comuta car,15,0.8711038961038962
2033,computer mouse,15,0.8711038961038962
2034,computer mouse hack,8,0.6358225108225108
2035,cheese louise,13,0.8208874458874459
2036,Frozen Bigfoot Head DNA,2,0.10313852813852814
2037,Weight,2,0.10313852813852814
2038,Dimensions,2,0.10313852813852814
2039,Up Coming Surprise for Humanity,2,0.10313852813852814
2040,Sasquatch,2,0.10313852813852814
2041,Yeti,2,0.10313852813852814
2042,Dogman,2,0.10313852813852814
2043,Animal,2,0.10313852813852814
2044,Skunk Ape,2,0.10313852813852814
2045,Peter Caine Dog Training,2,0.10313852813852814
2046,1953,2,0.10313852813852814
2047,Mike Caine & Morty Lucas,2,0.10313852813852814
2048,human body,2,0.10313852813852814
2049,body,2,0.10313852813852814
2050,exercise,2,0.10313852813852814
2051,marathon,2,0.10313852813852814
2052,exercising,2,0.10313852813852814
2053,vo2,2,0.10313852813852814
2054,mucscles,2,0.10313852813852814
2055,workout,2,0.10313852813852814
2056,well being,2,0.10313852813852814
2057,lifestyle,2,0.10313852813852814
2058,mitochondrial biogenesis,2,0.10313852813852814
2059,Americans,2,0.10313852813852814
2060,heart rate,2,0.10313852813852814
2061,oxygen,2,0.10313852813852814
2062,DOMS,2,0.10313852813852814
2063,delayed onset muscle soreness,2,0.10313852813852814
2064,regularly exercise,2,0.10313852813852814
2065,regular exercise,2,0.10313852813852814
2066,mitochondria,2,0.10313852813852814
2067,US Department of Health and Human Services,2,0.10313852813852814
2068,Department of Health and Human Services,2,0.10313852813852814
2069,balanced diet,2,0.10313852813852814
2070,diet,2,0.10313852813852814
2071,wellness,2,0.10313852813852814
2072,environmental science,41,0.9800865800865801
2073,food stocks,7,0.5646103896103896
2074,food reserves,7,0.5646103896103896
2075,stock to use ratio,7,0.5646103896103896
2076,global food supply,7,0.5646103896103896
2077,apocalypse,7,0.5646103896103896
2078,apocalyptic,7,0.5646103896103896
2079,nuclear war,7,0.5646103896103896
2080,armageddon,7,0.5646103896103896
2081,nuclear armageddon,7,0.5646103896103896
2082,Delta IV,6,0.47153679653679653
2083,microsoft bob,3,0.19015151515151515
2084,lgr,3,0.19015151515151515
2085,lazy game reviews,3,0.19015151515151515
2086,bob,3,0.19015151515151515
2087,clippy,3,0.19015151515151515
2088,clippit,3,0.19015151515151515
2089,comic sans,3,0.19015151515151515
2090,overview,45,0.9827922077922078
2091,commentary,3,0.19015151515151515
2092,footage,3,0.19015151515151515
2093,gameplay,3,0.19015151515151515
2094,geosafari,3,0.19015151515151515
2095,classic,9,0.6803030303030303
2096,vintage,3,0.19015151515151515
2097,90s,3,0.19015151515151515
2098,1995,3,0.19015151515151515
2099,windows 3.1,3,0.19015151515151515
2100,best,27,0.9568181818181818
2101,worst,3,0.19015151515151515
2102,software,12,0.7867965367965368
2103,shell,32,0.9685064935064935
2104,GUI,3,0.19015151515151515
2105,overlay,3,0.19015151515151515
2106,demonstration,20,0.9262987012987013
2107,commercial,3,0.19015151515151515
2108,bill gates,10,0.7248917748917749
2109,windows 10,18,0.9170995670995671
2110,experience,3,0.19015151515151515
2111,finance,3,0.19015151515151515
2112,PC,3,0.19015151515151515
2113,1994,3,0.19015151515151515
2114,price,3,0.19015151515151515
2115,wiki,3,0.19015151515151515
2116,dog,14,0.8462121212121212
2117,assistant,22,0.9377705627705628
2118,office,3,0.19015151515151515
2119,Hydraulic press channel,68,0.9942640692640693
2120,hydraulicpresschannel,68,0.9942640692640693
2121,hydraulic press,68,0.9942640692640693
2122,hydraulicpress,68,0.9942640692640693
2123,crush,68,0.9942640692640693
2124,willitcrush,63,0.9925324675324675
2125,destroy,63,0.9925324675324675
2126,press,68,0.9942640692640693
2127,hydraulicpress channel,68,0.9942640692640693
2128,hydraulic,74,0.9956709956709957
2129,hydraulic press man,68,0.9942640692640693
2130,will it crush,68,0.9942640692640693
2131,hole punch,9,0.6803030303030303
2132,hydraulic hole punch,9,0.6803030303030303
2133,will it go through,9,0.6803030303030303
2134,frying pan,24,0.9445887445887445
2135,tablet computer,9,0.6803030303030303
2136,tablet,15,0.8711038961038962
2137,mobile device,9,0.6803030303030303
2138,keyboard,14,0.8462121212121212
2139,watermelon,9,0.6803030303030303
2140,melon,9,0.6803030303030303
2141,book,20,0.9262987012987013
2142,paper,24,0.9445887445887445
2143,crushing paper,9,0.6803030303030303
2144,a4,9,0.6803030303030303
2145,pile of paper,9,0.6803030303030303
2146,cd,9,0.6803030303030303
2147,crushing wood,9,0.6803030303030303
2148,aluminium,9,0.6803030303030303
2149,crushing alumunium,9,0.6803030303030303
2150,satisfying,9,0.6803030303030303
2151,most satisfying,9,0.6803030303030303
2152,satisfaction,9,0.6803030303030303
2153,most,9,0.6803030303030303
2154,extreme,9,0.6803030303030303
2155,best tablet,6,0.47153679653679653
2156,apple ipad pro,6,0.47153679653679653
2157,microsoft surface pro 4,6,0.47153679653679653
2158,dell xps 13,6,0.47153679653679653
2159,hp laptop,6,0.47153679653679653
2160,tablet vs computer,6,0.47153679653679653
2161,best android tablet,6,0.47153679653679653
2162,arkit,4,0.2864718614718615
2163,ar,5,0.379004329004329
2164,horror,4,0.2864718614718615
2165,movies,4,0.2864718614718615
2166,potting,8,0.6358225108225108
2167,compound,8,0.6358225108225108
2168,nail,8,0.6358225108225108
2169,polish,8,0.6358225108225108
2170,transfer,18,0.9170995670995671
2171,experiment,60,0.9916666666666667
2172,apply,8,0.6358225108225108
2173,application,8,0.6358225108225108
2174,esc,8,0.6358225108225108
2175,bldc,8,0.6358225108225108
2176,electrolyse,8,0.6358225108225108
2177,heatsink,8,0.6358225108225108
2178,underwater,8,0.6358225108225108
2179,moon,20,0.9262987012987013
2180,telescope,12,0.7867965367965368
2181,los angeles,6,0.47153679653679653
2182,sidewalk,6,0.47153679653679653
2183,prank,6,0.47153679653679653
2184,reaction,6,0.47153679653679653
2185,shock,33,0.9703463203463204
2186,amazed,6,0.47153679653679653
2187,lunar,20,0.9262987012987013
2188,hyperkin,6,0.47153679653679653
2189,game boy,6,0.47153679653679653
2190,mega,6,0.47153679653679653
2191,game,11,0.7570346320346321
2192,ces,8,0.6358225108225108
2193,consumer,6,0.47153679653679653
2194,show,6,0.47153679653679653
2195,educational,25,0.95
2196,electrical,25,0.95
2197,electroboom,25,0.95
2198,entertainment,25,0.95
2199,equipment,25,0.95
2200,mehdi,25,0.95
2201,mehdi sadaghdar,25,0.95
2202,mishap,25,0.95
2203,Sadaghdar,25,0.95
2204,tools,25,0.95
2205,protection,25,0.95
2206,microphone,12,0.7867965367965368
2207,lapel,12,0.7867965367965368
2208,lavalier,12,0.7867965367965368
2209,mic,6,0.47153679653679653
2210,lav mic,6,0.47153679653679653
2211,neck mic,6,0.47153679653679653
2212,collar mic,6,0.47153679653679653
2213,reduction,6,0.47153679653679653
2214,audio noise,6,0.47153679653679653
2215,video noise,6,0.47153679653679653
2216,gain,12,0.7867965367965368
2217,amplifier,13,0.8208874458874459
2218,attenuate,6,0.47153679653679653
2219,attenuator,6,0.47153679653679653
2220,cephalopods,16,0.8965367965367965
2221,octopus,16,0.8965367965367965
2222,squid,16,0.8965367965367965
2223,cuttlefish,16,0.8965367965367965
2224,gladius,16,0.8965367965367965
2225,molluscs,16,0.8965367965367965
2226,coleoid,16,0.8965367965367965
2227,nautilus,16,0.8965367965367965
2228,septa,16,0.8965367965367965
2229,siphuncle,16,0.8965367965367965
2230,phragmocone,16,0.8965367965367965
2231,Sphooceras,16,0.8965367965367965
2232,Plectronoceras,16,0.8965367965367965
2233,ammonites,16,0.8965367965367965
2234,mantle,16,0.8965367965367965
2235,Apple iMac Pro,6,0.47153679653679653
2236,Space Gray,6,0.47153679653679653
2237,Space Gray iMac Pro,6,0.47153679653679653
2238,iMac Pro Review,6,0.47153679653679653
2239,iMac Pro Setup,6,0.47153679653679653
2240,Desk Setup,6,0.47153679653679653
2241,iMac Pro 2017,6,0.47153679653679653
2242,iMac Pro Unboxing,6,0.47153679653679653
2243,Mac Pro,18,0.9170995670995671
2244,Mac Pro 2017,6,0.47153679653679653
2245,MKBHD,129,0.9987012987012988
2246,MKBHD iMac Pro,6,0.47153679653679653
2247,iMac Pro 10 Core,6,0.47153679653679653
2248,iMac Pro Benchmark,6,0.47153679653679653
2249,iMac Pro Speedtest,6,0.47153679653679653
2250,iMac Pro Impressions,12,0.7867965367965368
2251,iMac Pro vs iMac,12,0.7867965367965368
2252,iMac Pro vs Mac Pro,12,0.7867965367965368
2253,iMac Pro vs MacBook Pro,6,0.47153679653679653
2254,iMac Pro Unboxing and Review,6,0.47153679653679653
2255,Unboxing,6,0.47153679653679653
2256,Dream Desk,6,0.47153679653679653
2257,Ultimate Desk Setup,6,0.47153679653679653
2258,Desk Tour,6,0.47153679653679653
2259,mast seeding,10,0.7248917748917749
2260,mast year,10,0.7248917748917749
2261,pollination,10,0.7248917748917749
2262,acorns,10,0.7248917748917749
2263,predator satiation,10,0.7248917748917749
2264,wind pollination,10,0.7248917748917749
2265,resource matching,10,0.7248917748917749
2266,wireless lav,6,0.47153679653679653
2267,bias,6,0.47153679653679653
2268,quality,6,0.47153679653679653
2269,what is bitcoin,9,0.6803030303030303
2270,bitcoin explained,9,0.6803030303030303
2271,btc,15,0.8711038961038962
2272,coinbase,9,0.6803030303030303
2273,bitcoin for beginners,9,0.6803030303030303
2274,crypto,9,0.6803030303030303
2275,how to buy bitcoin,15,0.8711038961038962
2276,bitcoin wallet,9,0.6803030303030303
2277,mining,9,0.6803030303030303
2278,austin evans,72,0.9954545454545455
2279,pencils,4,0.2864718614718615
2280,how it's made,23,0.9404761904761905
2281,science channel,4,0.2864718614718615
2282,factory,15,0.8711038961038962
2283,INSIDER,15,0.8711038961038962
2284,INSIDER design,4,0.2864718614718615
2285,business insider,4,0.2864718614718615
2286,tech insider,4,0.2864718614718615
2287,funny robot,7,0.5646103896103896
2288,bad machines,7,0.5646103896103896
2289,fail,7,0.5646103896103896
2290,robot fail,7,0.5646103896103896
2291,rhett and link,7,0.5646103896103896
2292,good mythical morning,7,0.5646103896103896
2293,pixel buds,3,0.19015151515151515
2294,google pixel buds,3,0.19015151515151515
2295,google pixel buds review,3,0.19015151515151515
2296,google assistant,29,0.9630952380952381
2297,airpods,13,0.8208874458874459
2298,translate,3,0.19015151515151515
2299,translation,3,0.19015151515151515
2300,sean o'kane,3,0.19015151515151515
2301,White board video,5,0.379004329004329
2302,science video,5,0.379004329004329
2303,First born child smartest,5,0.379004329004329
2304,left handed creative,5,0.379004329004329
2305,breastfed vs. bottle fed,5,0.379004329004329
2306,are drug users smart,5,0.379004329004329
2307,do smart people drink more,5,0.379004329004329
2308,tall people are better,5,0.379004329004329
2309,dark sense of humour,5,0.379004329004329
2310,are virgins more smart,5,0.379004329004329
2311,are worriers more smart?,5,0.379004329004329
2312,are night owls smarter,5,0.379004329004329
2313,will music lessons make my kid smart?,5,0.379004329004329
2314,Will smoking make me dumb?,5,0.379004329004329
2315,Are you smart,5,0.379004329004329
2316,intelligence test,5,0.379004329004329
2317,smarter than average,5,0.379004329004329
2318,what is the average intelligence,5,0.379004329004329
2319,are you dumb?,5,0.379004329004329
2320,IQ test,5,0.379004329004329
2321,sla 3d printer,8,0.6358225108225108
2322,sla 3d printing,8,0.6358225108225108
2323,shenzhen,15,0.8711038961038962
2324,sla,8,0.6358225108225108
2325,stereolithography,8,0.6358225108225108
2326,china,15,0.8711038961038962
2327,resin,8,0.6358225108225108
2328,3d printers,8,0.6358225108225108
2329,3d printing service,8,0.6358225108225108
2330,chinese factory,8,0.6358225108225108
2331,3d printing factory,8,0.6358225108225108
2332,rapid prototyping,8,0.6358225108225108
2333,manufacturing,8,0.6358225108225108
2334,designercon 2017,5,0.379004329004329
2335,preview,5,0.379004329004329
2336,props,5,0.379004329004329
2337,costumes,5,0.379004329004329
2338,ironhead studio,5,0.379004329004329
2339,marvel,31,0.966991341991342
2340,thor,5,0.379004329004329
2341,thor 3,5,0.379004329004329
2342,thor ragnorok,5,0.379004329004329
2343,thor ragnarok,5,0.379004329004329
2344,hela,5,0.379004329004329
2345,helmet,5,0.379004329004329
2346,headdress,5,0.379004329004329
2347,simone,7,0.5646103896103896
2348,simone giertz,12,0.7867965367965368
2349,shitty robot queen,7,0.5646103896103896
2350,car mouse,7,0.5646103896103896
2351,electric car,26,0.9536796536796537
2352,tesla,23,0.9404761904761905
2353,lithium,7,0.5646103896103896
2354,computer cursor,7,0.5646103896103896
2355,mouse pad,7,0.5646103896103896
2356,track pad,7,0.5646103896103896
2357,stem,33,0.9703463203463204
2358,what are tags even?,7,0.5646103896103896
2359,neil degrasse tyson,5,0.379004329004329
2360,sam denby,5,0.379004329004329
2361,wendover productions,5,0.379004329004329
2362,half as interesting,5,0.379004329004329
2363,chuck nice,5,0.379004329004329
2364,startalk,5,0.379004329004329
2365,startalk radio,5,0.379004329004329
2366,interstellar,12,0.7867965367965368
2367,interstellar travel,5,0.379004329004329
2368,time travel,5,0.379004329004329
2369,live forever,5,0.379004329004329
2370,imortality,5,0.379004329004329
2371,imortal,5,0.379004329004329
2372,podcast,5,0.379004329004329
2373,economics,5,0.379004329004329
2374,hot dog,14,0.8462121212121212
2375,hotdog,14,0.8462121212121212
2376,ketchup,14,0.8462121212121212
2377,dispenser,14,0.8462121212121212
2378,condiment,14,0.8462121212121212
2379,ketchup squirt,14,0.8462121212121212
2380,squirting ketchup,14,0.8462121212121212
2381,condiment machine,14,0.8462121212121212
2382,ketchup machine,14,0.8462121212121212
2383,fast food,14,0.8462121212121212
2384,machine that squirts ketchup,14,0.8462121212121212
